FID,FID_1,GEOID,Count_,GEOID_1,partyRatio,GEOID_12,HHmedIncom,GEOID_1_13,normScore,Count_1,Sum_FID_,Sum_X_Long,Sum_Y_Lati
2485,2485,12009069200,0,12009069200,1.716030534,12009069200,71591,12009069200,0.759183,0,0,0,0
2486,2486,12031015600,0,12031015600,1.261583012,12031015600,51364,12031015600,0.553518,0,0,0,0
2487,2487,12031015700,0,12031015700,0.774533658,12031015700,37047,12031015700,0.528771,0,0,0,0
2488,2488,12009069400,0,12009069400,2.036195286,12009069400,98919,12009069400,0.89523,0,0,0,0
2489,2489,12009069700,0,12009069700,1.367772512,12009069700,40801,12009069700,0.597186,0,0,0,0
2490,2490,12009069801,0,12009069801,0,12009069801,77472,12009069801,0.939139,0,0,0,0
2491,2491,12031015922,0,12031015922,0.817137809,12031015922,41904,12031015922,0.496191,0,0,0,0
2492,2492,12031016000,1,12031016000,1.079019074,12031016000,32366,12031016000,0.503585,0,0,0,0
2493,2493,12031016100,0,12031016100,0.921568627,12031016100,41490,12031016100,0.436927,0,0,0,0
2494,2494,12031016300,0,12031016300,0.631500743,12031016300,35856,12031016300,0.427247,0,0,0,0
2495,2495,12031016400,0,12031016400,1.754800591,12031016400,61336,12031016400,0.683149,0,0,0,0
2496,2496,12009069300,0,12009069300,1.732142857,12009069300,58922,12009069300,0.986069,0,0,0,0
2497,2497,12009060500,0,12009060500,1.458761062,12009060500,38505,12009060500,0.607155,0,0,0,0
2498,2498,12009060600,0,12009060600,0,12009060600,44537,12009060600,0.663429,0,0,0,0
2499,2499,12009065234,0,12009065234,1.715210356,12009065234,36469,12009065234,0.966378,0,0,0,0
2500,2500,12009066200,0,12009066200,1.268803946,12009066200,84286,12009066200,0.906954,0,0,0,0
2501,2501,12009065231,0,12009065231,2.125995655,12009065231,67358,12009065231,0.813846,0,0,0,0
2502,2502,12009069802,0,12009069802,0,12009069802,45353,12009069802,0.694608,0,0,0,0
2503,2503,12009069902,0,12009069902,1.414579855,12009069902,44937,12009069902,0.666945,0,0,0,0
2504,2504,12009071322,2,12009071322,0.919354839,12009071322,41231,12009071322,0.562958,0,0,0,0
2505,2505,12009071332,0,12009071332,0.837994214,12009071332,55260,12009071332,0.495451,0,0,0,0
2506,2506,12031002400,0,12031002400,0,12031002400,80288,12031002400,0.939065,0,0,0,0
2507,2507,12031002600,0,12031002600,0.066563467,12031002600,19125,12031002600,0.63807,0,0,0,0
2508,2508,12031002701,0,12031002701,0.131407269,12031002701,30497,12031002701,0.797971,0,0,0,0
2509,2509,12031002702,0,12031002702,0.229461756,12031002702,30141,12031002702,0.525235,0,0,0,0
2510,2510,12031016500,0,12031016500,1.479623824,12031016500,85967,12031016500,0.824071,0,0,0,0
2511,2511,12031016601,3,12031016601,0.501116071,12031016601,34756,12031016601,0.489896,0,0,0,0
2512,2512,12031016711,0,12031016711,1.905154639,12031016711,89144,12031016711,0.777973,0,0,0,0
2513,2513,12009062500,0,12009062500,0.12143928,12009062500,33542,12009062500,0.46213,0,0,0,0
2514,2514,12009066800,0,12009066800,1.728,12009066800,76875,12009066800,0.624676,0,0,0,0
2515,2515,12009061100,0,12009061100,1.656750572,12009061100,57297,12009061100,0.864724,0,0,0,0
2516,2516,12009071200,0,12009071200,1.63740458,12009071200,69662,12009071200,0.793821,1,0,-80.73795847,28.24745595
2517,2517,12009071334,0,12009071334,0.905945946,12009071334,50156,12009071334,0.611922,0,0,0,0
2518,2518,12009065021,0,12009065021,1.203574674,12009065021,59815,12009065021,0.645871,1,0,-80.66066397,28.0787234
2519,2519,12031002801,0,12031002801,0.031303848,12031002801,29625,12031002801,0.943417,0,0,0,0
2520,2520,12031002802,1,12031002802,0.054621849,12031002802,25426,12031002802,0.847505,0,0,0,0
2521,2521,12031002902,0,12031002902,0.04679803,12031002902,24336,12031002902,0.899691,0,0,0,0
2522,2522,12031010202,0,12031010202,2.573991031,12031010202,59050,12031010202,0.666765,0,0,0,0
2523,2523,12031010303,0,12031010303,0.114416476,12031010303,43725,12031010303,0.593926,0,0,0,0
2524,2524,12031010304,0,12031010304,0.071836187,12031010304,52002,12031010304,0.82991,0,0,0,0
2525,2525,12031016722,0,12031016722,1.495297806,12031016722,53388,12031016722,0.591902,0,0,0,0
2526,2526,12031016801,0,12031016801,2.595477387,12031016801,88750,12031016801,0.755205,0,0,0,0
2527,2527,12049970202,0,12049970202,1.460567823,12049970202,64667,12049970202,0.976145,0,0,0,0
2528,2528,12049970201,0,12049970201,2.333333333,12049970201,33486,12049970201,0.670521,0,0,0,0
2529,2529,12009062103,0,12009062103,1.908783784,12009062103,62269,12009062103,0.781655,0,0,0,0
2530,2530,12009064102,0,12009064102,1.676681907,12009064102,93090,12009064102,0.727917,0,0,0,0
2531,2531,12073002510,0,12073002510,0.435368755,12073002510,71409,12073002510,0.449055,0,0,0,0
2532,2532,12073002509,0,12073002509,0.647727273,12073002509,45663,12073002509,0.350587,0,0,0,0
2533,2533,12073002606,0,12073002606,0.904109589,12073002606,80948,12073002606,0.679474,0,0,0,0
2534,2534,12073002507,0,12073002507,0.919471154,12073002507,91167,12073002507,0.621357,0,0,0,0
2535,2535,12073002604,0,12073002604,1.090379009,12073002604,46000,12073002604,0.571669,0,0,0,0
2536,2536,12073002605,0,12073002605,0.824920128,12073002605,107244,12073002605,0.507562,0,0,0,0
2537,2537,12073001902,1,12073001902,0.187769165,12073001902,29688,12073001902,0.50577,0,0,0,0
2538,2538,12073002208,0,12073002208,0.817204301,12073002208,58750,12073002208,0.542525,0,0,0,0
2539,2539,12073002417,0,12073002417,1.327906096,12073002417,130972,12073002417,0.686707,0,0,0,0
2540,2540,12073002411,0,12073002411,1.391959799,12073002411,84211,12073002411,0.676183,0,0,0,0
2541,2541,12073002702,0,12073002702,1.671132765,12073002702,49904,12073002702,0.695735,0,0,0,0
2542,2542,12073002701,0,12073002701,0.610526316,12073002701,45774,12073002701,0.437203,0,0,0,0
2543,2543,12073002413,0,12073002413,0.775193798,12073002413,121417,12073002413,0.873454,0,0,0,0
2544,2544,12073002508,0,12073002508,1.026777875,12073002508,86458,12073002508,0.556842,0,0,0,0
2545,2545,12073002412,0,12073002412,1.403386454,12073002412,100062,12073002412,0.785635,0,0,0,0
2546,2546,12073002414,0,12073002414,0,12073002414,75718,12073002414,0.820262,0,0,0,0
2547,2547,12073002207,1,12073002207,0.767946578,12073002207,42080,12073002207,0.52577,0,0,0,0
2548,2548,12035060206,0,12035060206,1.521633643,12035060206,38212,12035060206,0.868877,0,0,0,0
2549,2549,12035060304,0,12035060304,2.004716981,12035060304,53243,12035060304,0.922969,0,0,0,0
2550,2550,12035060104,0,12035060104,1.564920273,12035060104,49352,12035060104,0.766102,0,0,0,0
2551,2551,12035060209,0,12035060209,0,12035060209,45979,12035060209,0.687896,0,0,0,0
2552,2552,12035060207,0,12035060207,1.842438638,12035060207,55660,12035060207,0.776011,0,0,0,0
2553,2553,12097040802,0,12097040802,0.723404255,12097040802,56269,12097040802,0.591877,0,0,0,0
2554,2554,12097040804,0,12097040804,0.551724138,12097040804,49943,12097040804,0.725058,0,0,0,0
2555,2555,12097041002,0,12097041002,0.435034383,12097041002,63144,12097041002,0.463287,0,0,0,0
2556,2556,12097040801,0,12097040801,1.701754386,12097040801,55750,12097040801,0.536503,0,0,0,0
2557,2557,12035060301,1,12035060301,1.904705182,12035060301,62361,12035060301,0.950962,0,0,0,0
2558,2558,12035060105,0,12035060105,0,12035060105,67957,12035060105,0.72595,0,0,0,0
2559,2559,12035060214,0,12035060214,1.070175439,12035060214,54840,12035060214,0.557135,0,0,0,0
2560,2560,12097042601,0,12097042601,0,12097042601,50000,12097042601,0.520916,0,0,0,0
2561,2561,12097041001,0,12097041001,0.692491468,12097041001,52215,12097041001,0.517565,0,0,0,0
2562,2562,12097040803,1,12097040803,1.091743119,12097040803,75758,12097040803,0.798623,0,0,0,0
2563,2563,12097043201,0,12097043201,0,12097043201,0,12097043201,0.840352,0,0,0,0
2564,2564,12097043202,0,12097043202,3.508196721,12097043202,81250,12097043202,1,0,0,0,0
2565,2565,12009064128,0,12009064128,1.730620985,12009064128,76458,12009064128,0.769962,0,0,0,0
2566,2566,12009060102,0,12009060102,0,12009060102,50258,12009060102,0.950974,0,0,0,0
2567,2567,12009060101,0,12009060101,3.261538462,12009060101,53494,12009060101,0.638135,0,0,0,0
2568,2568,12009064127,0,12009064127,1.757255937,12009064127,75098,12009064127,0.8133,0,0,0,0
2569,2569,12009061201,0,12009061201,0,12009061201,54856,12009061201,0.79566,0,0,0,0
2570,2570,12009063104,0,12009063104,1.266442953,12009063104,73862,12009063104,0.595151,0,0,0,0
2571,2571,12009064601,0,12009064601,1.326555024,12009064601,63352,12009064601,0.816229,0,0,0,0
2572,2572,12009066104,0,12009066104,1.462745098,12009066104,83125,12009066104,0.974299,0,0,0,0
2573,2573,12009065236,0,12009065236,2.115384615,12009065236,65568,12009065236,0.924826,0,0,0,0
2574,2574,12009980000,0,12009980000,0.5,12009980000,0,12009980000,0,0,0,0,0
2575,2575,12009069901,0,12009069901,2.05531386,12009069901,85250,12009069901,0.895422,0,0,0,0
2576,2576,12009071100,0,12009071100,2.261904762,12009071100,70500,12009071100,0.96641,0,0,0,0
2577,2577,12009064700,1,12009064700,1.155555556,12009064700,28944,12009064700,0.705797,0,0,0,0
2578,2578,12009068102,0,12009068102,1.202702703,12009068102,83707,12009068102,0.914729,0,0,0,0
2579,2579,12005001403,0,12005001403,0,12005001403,50197,12005001403,0.816834,1,0,-85.64890302,30.24136378
2580,2580,12015010200,0,12015010200,1.925675676,12015010200,44265,12015010200,0.943049,0,0,0,0
2581,2581,12015020700,0,12015020700,1.028449502,12015020700,21257,12015020700,0.692853,0,0,0,0
2582,2582,12005000202,1,12005000202,5.651315789,12005000202,56637,12005000202,0.898875,0,0,0,0
2583,2583,12005001302,0,12005001302,2.765270506,12005001302,41183,12005001302,0.726126,0,0,0,0
2584,2584,12005000804,0,12005000804,0,12005000804,61157,12005000804,0.580871,0,0,0,0
2585,2585,12005000201,0,12005000201,5.906614786,12005000201,61699,12005000201,0.886443,0,0,0,0
2586,2586,12127091023,0,12127091023,0,12127091023,50313,12127091023,0.757509,0,0,0,0
2587,2587,12015020301,0,12015020301,1.306555863,12015020301,35250,12015020301,0.81937,0,0,0,0
2588,2588,12015020900,0,12015020900,1.092253521,12015020900,48542,12015020900,0.644159,0,0,0,0
2589,2589,12015010100,0,12015010100,2.323221757,12015010100,51000,12015010100,0.669526,0,0,0,0
2590,2590,12015020201,0,12015020201,1.120132013,12015020201,58953,12015020201,0.666194,0,0,0,0
2591,2591,12015020302,0,12015020302,0,12015020302,44925,12015020302,0.701151,0,0,0,0
2592,2592,12099980500,0,12099980500,0,12099980500,0,12099980500,0,0,0,0,0
2593,2593,12101031703,0,12101031703,1.474240423,12101031703,32895,12101031703,0.837556,0,0,0,0
2594,2594,12101031706,0,12101031706,1.321575062,12101031706,61406,12101031706,0.862209,0,0,0,0
2595,2595,12101031704,2,12101031704,0,12101031704,62643,12101031704,0.85,0,0,0,0
2596,2596,12101031705,0,12101031705,1.315860215,12101031705,56076,12101031705,0.90281,0,0,0,0
2597,2597,12101032700,0,12101032700,0,12101032700,36129,12101032700,0.672756,0,0,0,0
2598,2598,12127082414,0,12127082414,0,12127082414,36497,12127082414,0.808509,0,0,0,0
2599,2599,12127091024,0,12127091024,0.843409316,12127091024,47930,12127091024,0.541,0,0,0,0
2600,2600,12127090804,0,12127090804,1.586516854,12127090804,42115,12127090804,0.849573,0,0,0,0
2601,2601,12127083207,0,12127083207,1.595695172,12127083207,59191,12127083207,0.784282,0,0,0,0
2602,2602,12127083209,0,12127083209,1.711868958,12127083209,60317,12127083209,0.84941,0,0,0,0
2603,2603,12057013704,0,12057013704,0.727751756,12057013704,60837,12057013704,0.43491,1,0,-82.32842404,27.87238563
2604,2604,12127080201,0,12127080201,1.356696738,12127080201,54449,12127080201,0.984128,0,0,0,0
2605,2605,12033003204,0,12033003204,1.306306306,12033003204,66635,12033003204,0.674067,0,0,0,0
2606,2606,12101032601,0,12101032601,0,12101032601,34919,12101032601,0.532013,0,0,0,0
2607,2607,12101031208,0,12101031208,1.451784358,12101031208,67665,12101031208,0.816967,0,0,0,0
2608,2608,12101031602,0,12101031602,0,12101031602,83438,12101031602,0.697779,0,0,0,0
2609,2609,12101031901,0,12101031901,2.285509326,12101031901,59015,12101031901,0.941278,0,0,0,0
2610,2610,12101031903,0,12101031903,0,12101031903,81750,12101031903,0.569579,0,0,0,0
2611,2611,12101032011,0,12101032011,1.064499746,12101032011,91042,12101032011,0.676597,0,0,0,0
2612,2612,12057013410,0,12057013410,0,12057013410,54367,12057013410,0.381803,0,0,0,0
2613,2613,12057013318,0,12057013318,0,12057013318,56368,12057013318,0.482277,0,0,0,0
2614,2614,12057013310,0,12057013310,0.852996255,12057013310,58487,12057013310,0.527453,0,0,0,0
2615,2615,12057013411,0,12057013411,0.913642961,12057013411,62813,12057013411,0.679347,0,0,0,0
2616,2616,12057013321,0,12057013321,0.626930204,12057013321,55703,12057013321,0.431226,0,0,0,0
2617,2617,12103027901,0,12103027901,0.997560976,12103027901,72725,12103027901,0.884292,0,0,0,0
2618,2618,12086000113,0,12086000113,0.529964747,12086000113,60446,12086000113,0.846499,0,0,0,0
2619,2619,12057013412,0,12057013412,1.244651163,12057013412,74114,12057013412,0.618126,0,0,0,0
2620,2620,12101031805,0,12101031805,1.941176471,12101031805,50512,12101031805,0.84645,0,0,0,0
2621,2621,12101031806,0,12101031806,1.991863304,12101031806,45515,12101031806,0.931262,0,0,0,0
2622,2622,12101031809,0,12101031809,0,12101031809,45765,12101031809,0.92761,0,0,0,0
2623,2623,12101032008,0,12101032008,1.489939638,12101032008,97153,12101032008,0.745911,0,0,0,0
2624,2624,12127082701,0,12127082701,0,12127082701,69826,12127082701,0.97617,0,0,0,0
2625,2625,12127082415,0,12127082415,0,12127082415,32778,12127082415,0.710297,0,0,0,0
2626,2626,12127082606,0,12127082606,2.09702458,12127082606,82283,12127082606,0.980113,0,0,0,0
2627,2627,12127090903,0,12127090903,0,12127090903,66552,12127090903,0.844626,0,0,0,0
2628,2628,12101032012,0,12101032012,0,12101032012,61860,12101032012,0.738699,0,0,0,0
2629,2629,12101030101,0,12101030101,1.538338658,12101030101,46250,12101030101,0.770717,0,0,0,0
2630,2630,12101031009,0,12101031009,0.972864322,12101031009,29621,12101031009,0.895786,0,0,0,0
2631,2631,12101032106,0,12101032106,1.090349076,12101032106,98500,12101032106,0.560539,0,0,0,0
2632,2632,12101032111,0,12101032111,0.818343195,12101032111,99911,12101032111,0.549928,0,0,0,0
2633,2633,12057013413,0,12057013413,1.362378976,12057013413,94875,12057013413,0.736814,0,0,0,0
2634,2634,12057013918,0,12057013918,0.964504284,12057013918,54602,12057013918,0.735867,0,0,0,0
2635,2635,12071001706,0,12071001706,1.425860024,12071001706,60156,12071001706,0.929602,0,0,0,0
2636,2636,12071010409,0,12071010409,1.805493021,12071010409,77079,12071010409,0.87722,0,0,0,0
2637,2637,12071010203,0,12071010203,0,12071010203,52708,12071010203,0.748975,0,0,0,0
2638,2638,12011070320,0,12011070320,0.539473684,12011070320,110132,12011070320,0.713922,0,0,0,0
2639,2639,12011070602,0,12011070602,0.668576105,12011070602,67533,12011070602,0.531645,1,0,-80.23397218,26.06532731
2640,2640,12011080103,0,12011080103,0,12011080103,68606,12011080103,0.701538,0,0,0,0
2641,2641,12011090101,0,12011090101,0.954509804,12011090101,62222,12011090101,0.878518,0,0,0,0
2642,2642,12011090301,0,12011090301,0.342657343,12011090301,32365,12011090301,0.438499,0,0,0,0
2643,2643,12005002703,0,12005002703,2.962427746,12005002703,57813,12005002703,0.702017,0,0,0,0
2644,2644,12086009804,0,12086009804,0.143154969,12086009804,69519,12086009804,0.441799,0,0,0,0
2645,2645,12086014900,0,12086014900,1.642058166,12086014900,49185,12086014900,0.899689,0,0,0,0
2646,2646,12086014600,1,12086014600,1.317829457,12086014600,40789,12086014600,0.916414,0,0,0,0
2647,2647,12086015400,0,12086015400,2.594752187,12086015400,54167,12086015400,0.918357,0,0,0,0
2648,2648,12086000134,0,12086000134,0,12086000134,34306,12086000134,0.851353,0,0,0,0
2649,2649,12086004602,0,12086004602,0,12086004602,176150,12086004602,0.912483,0,0,0,0
2650,2650,12011020326,0,12011020326,0.341966427,12011020326,55357,12011020326,0.386042,0,0,0,0
2651,2651,12011031001,0,12011031001,0.973421927,12011031001,43465,12011031001,0.711054,1,0,-80.12552374,26.23142923
2652,2652,12011031203,0,12011031203,1.266497462,12011031203,65476,12011031203,0.964486,0,0,0,0
2653,2653,12011040401,0,12011040401,0,12011040401,82813,12011040401,0.739457,0,0,0,0
2654,2654,12011040402,0,12011040402,1.019176801,12011040402,71293,12011040402,0.857047,0,0,0,0
2655,2655,12069030407,0,12069030407,1.477031802,12069030407,38363,12069030407,0.557354,0,0,0,0
2656,2656,12069030807,0,12069030807,1.160305344,12069030807,39314,12069030807,0.614655,0,0,0,0
2657,2657,12069030804,0,12069030804,1.662020906,12069030804,43000,12069030804,0.821833,0,0,0,0
2658,2658,12069031306,0,12069031306,1.091056911,12069031306,85148,12069031306,0.577106,0,0,0,0
2659,2659,12111382008,0,12111382008,0.773285199,12111382008,54963,12111382008,0.656215,0,0,0,0
2660,2660,12111381804,0,12111381804,0.8128426,12111381804,45156,12111381804,0.696145,0,0,0,0
2661,2661,12111382111,0,12111382111,0.692173913,12111382111,55338,12111382111,0.535846,1,0,-80.36351462,27.27349029
2662,2662,12111382007,0,12111382007,0.661341853,12111382007,53095,12111382007,0.389879,0,0,0,0
2663,2663,12099007736,0,12099007736,0.644790812,12099007736,66458,12099007736,0.626771,0,0,0,0
2664,2664,12099007739,0,12099007739,0.675531915,12099007739,51645,12099007739,0.673484,0,0,0,0
2665,2665,12099007740,0,12099007740,0.91588785,12099007740,60147,12099007740,0.822371,0,0,0,0
2666,2666,12099007741,0,12099007741,0.557026477,12099007741,49890,12099007741,0.593401,0,0,0,0
2667,2667,12099007743,0,12099007743,0.653211009,12099007743,74700,12099007743,0.734657,0,0,0,0
2668,2668,12099007744,0,12099007744,0.680365297,12099007744,38242,12099007744,0.717871,0,0,0,0
2669,2669,12099007749,0,12099007749,0.739746458,12099007749,77500,12099007749,0.75719,0,0,0,0
2670,2670,12099007767,0,12099007767,0,12099007767,40446,12099007767,0.443314,0,0,0,0
2671,2671,12099007805,0,12099007805,1.694276094,12099007805,127448,12099007805,0.765906,0,0,0,0
2672,2672,12086001803,0,12086001803,0.105621806,12086001803,13881,12086001803,0.486233,0,0,0,0
2673,2673,12086001901,1,12086001901,0.050970874,12086001901,25365,12086001901,0.618026,0,0,0,0
2674,2674,12086001904,0,12086001904,0,12086001904,21748,12086001904,0.628157,0,0,0,0
2675,2675,12086002001,0,12086002001,0.044222539,12086002001,17584,12086002001,0.695223,0,0,0,0
2676,2676,12086002003,0,12086002003,0.087719298,12086002003,20970,12086002003,0.61917,0,0,0,0
2677,2677,12086002004,0,12086002004,0.113861386,12086002004,24583,12086002004,0.612152,0,0,0,0
2678,2678,12086002100,0,12086002100,0.32516129,12086002100,59612,12086002100,0.584538,0,0,0,0
2679,2679,12086002201,0,12086002201,0.162587413,12086002201,52685,12086002201,0.477448,0,0,0,0
2680,2680,12086001801,0,12086001801,0.090262582,12086001801,27174,12086001801,0.655478,0,0,0,0
